Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/1           __libc_csu_init [856]
[431]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN5EpollC2Ev [431]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [433]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [856]
[432]    0.0    0.00    0.00       1         _GLOBAL__sub_I_t_loopInThisThread [432]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [434]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN5EpollC2Ev [431]
[433]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [433]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_t_loopInThisThread [432]
[434]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [434]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z4echoRN5boost10shared_ptrI5EventEERNS_8weak_ptrI9EventLoopEE [430]
[435]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [435]
                0.00    0.00       1/1           boost::arg<1>::arg() [451]
                0.00    0.00       1/1           boost::arg<2>::arg() [452]
                0.00    0.00       1/1           boost::arg<3>::arg() [453]
                0.00    0.00       1/1           boost::arg<4>::arg() [454]
                0.00    0.00       1/1           boost::arg<5>::arg() [455]
                0.00    0.00       1/1           boost::arg<6>::arg() [456]
                0.00    0.00       1/1           boost::arg<7>::arg() [457]
                0.00    0.00       1/1           boost::arg<8>::arg() [458]
                0.00    0.00       1/1           boost::arg<9>::arg() [459]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z24TcpRecvEventToOtherEventRN5boost10shared_ptrI5EventEERNS_8weak_ptrI9EventLoopEE [429]
[436]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [436]
-----------------------------------------------
                0.00    0.00       1/1           main [5]
[437]    0.0    0.00    0.00       1         echoFactory::echoFactory() [437]
                0.00    0.00       1/1           EventFactory::EventFactory() [438]
-----------------------------------------------
                0.00    0.00       1/1           echoFactory::echoFactory() [437]
[438]    0.0    0.00    0.00       1         EventFactory::EventFactory() [438]
-----------------------------------------------
                0.00    0.00       1/1           Epoll::Epoll() [443]
[439]    0.0    0.00    0.00       1         TcpConnection::openServer() [439]
                0.00    0.00       1/1           TcpConnection::SetNonBlock() [440]
-----------------------------------------------
                0.00    0.00       1/1           TcpConnection::openServer() [439]
[440]    0.0    0.00    0.00       1         TcpConnection::SetNonBlock() [440]
-----------------------------------------------
                0.00    0.00       1/1           Epoll::Epoll() [443]
[441]    0.0    0.00    0.00       1         EventSourceBase::EventSourceBase() [441]
                0.00    0.00       1/2           EventLoop::getEventLoopOfCurrentThread() [378]
                0.00    0.00       1/2           boost::shared_ptr<EventLoop>::shared_ptr<EventLoop>(EventLoop*) [356]
-----------------------------------------------
                0.00    0.00       1/1           Epoll::Epoll() [443]
[442]    0.0    0.00    0.00       1         EventTargetBase::EventTargetBase() [442]
                0.00    0.00       1/2           EventLoop::getEventLoopOfCurrentThread() [378]
                0.00    0.00       1/2           boost::shared_ptr<EventLoop>::shared_ptr<EventLoop>(EventLoop*) [356]
-----------------------------------------------
                0.00    0.00       1/1           main [5]
[443]    0.0    0.00    0.00       1         Epoll::Epoll() [443]
                0.00    0.00       2/7042        TcpConnection::Fd() [70]
                0.00    0.00       1/1           EventSourceBase::EventSourceBase() [441]
                0.00    0.00       1/1           EventTargetBase::EventTargetBase() [442]
                0.00    0.00       1/1           std::map<int, boost::shared_ptr<TcpConnection>, std::less<int>, std::allocator<std::pair<int const, boost::shared_ptr<TcpConnection> > > >::map() [528]
                0.00    0.00       1/1261        TcpConnection::TcpConnection() [225]
                0.00    0.00       1/1261        TcpConnection::SetIpPort(std::string const&, std::string const&) [224]
                0.00    0.00       1/1           TcpConnection::openServer() [439]
-----------------------------------------------
                0.00    0.00       1/1           main [5]
[444]    0.0    0.00    0.00       1         boost::shared_ptr<EventFactory>::shared_ptr<echoFactory>(echoFactory*) [444]
                0.00    0.00       1/7270        boost::detail::shared_count::shared_count() [69]
                0.00    0.00       1/1           void boost::detail::sp_pointer_construct<EventFactory, echoFactory>(boost::shared_ptr<EventFactory>*, echoFactory*, boost::detail::shared_count&) [464]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<boost::shared_ptr<EventSourceBase> >::construct(boost::shared_ptr<EventSourceBase>*, boost::shared_ptr<EventSourceBase> const&) [478]
[445]    0.0    0.00    0.00       1         boost::shared_ptr<EventSourceBase>::shared_ptr(boost::shared_ptr<EventSourceBase> const&) [445]
                0.00    0.00       1/7799        boost::detail::shared_count::shared_count(boost::detail::shared_count const&) [66]
-----------------------------------------------
                0.00    0.00       1/1           main [5]
[446]    0.0    0.00    0.00       1         boost::shared_ptr<EventSourceBase>::shared_ptr<Epoll>(Epoll*) [446]
                0.00    0.00       1/7270        boost::detail::shared_count::shared_count() [69]
                0.00    0.00       1/1           void boost::detail::sp_pointer_construct<EventSourceBase, Epoll>(boost::shared_ptr<EventSourceBase>*, Epoll*, boost::detail::shared_count&) [465]
-----------------------------------------------
                0.00    0.00       1/1           main [5]
[447]    0.0    0.00    0.00       1         boost::shared_ptr<EventTargetBase>::shared_ptr<Epoll>(Epoll*) [447]
                0.00    0.00       1/7270        boost::detail::shared_count::shared_count() [69]
                0.00    0.00       1/1           void boost::detail::sp_pointer_construct<EventTargetBase, Epoll>(boost::shared_ptr<EventTargetBase>*, Epoll*, boost::detail::shared_count&) [466]
-----------------------------------------------
                0.00    0.00       1/1           void boost::enable_shared_from_this<EventLoop>::_internal_accept_owner<EventLoop, EventLoop>(boost::shared_ptr<EventLoop> const*, EventLoop*) const [390]
[448]    0.0    0.00    0.00       1         boost::shared_ptr<EventLoop>::shared_ptr<EventLoop>(boost::shared_ptr<EventLoop> const&, EventLoop*) [448]
                0.00    0.00       1/7799        boost::detail::shared_count::shared_count(boost::detail::shared_count const&) [66]
-----------------------------------------------
                0.00    0.00       1/1           EventLoop::EventLoop() [475]
[449]    0.0    0.00    0.00       1         boost::noncopyable_::noncopyable::noncopyable() [449]
-----------------------------------------------
                0.00    0.00       1/1           EventLoop::EventLoop() [475]
[450]    0.0    0.00    0.00       1         boost::enable_shared_from_this<EventLoop>::enable_shared_from_this() [450]
                0.00    0.00       1/1           boost::weak_ptr<EventLoop>::weak_ptr() [467]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [435]
[451]    0.0    0.00    0.00       1         boost::arg<1>::arg() [451]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [435]
[452]    0.0    0.00    0.00       1         boost::arg<2>::arg() [452]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [435]
[453]    0.0    0.00    0.00       1         boost::arg<3>::arg() [453]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [435]
[454]    0.0    0.00    0.00       1         boost::arg<4>::arg() [454]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [435]
[455]    0.0    0.00    0.00       1         boost::arg<5>::arg() [455]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [435]
[456]    0.0    0.00    0.00       1         boost::arg<6>::arg() [456]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [435]
[457]    0.0    0.00    0.00       1         boost::arg<7>::arg() [457]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [435]
[458]    0.0    0.00    0.00       1         boost::arg<8>::arg() [458]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [435]
[459]    0.0    0.00    0.00       1         boost::arg<9>::arg() [459]
-----------------------------------------------
                0.00    0.00       1/1           boost::weak_ptr<EventLoop>::weak_ptr() [467]
[460]    0.0    0.00    0.00       1         boost::detail::weak_count::weak_count() [460]
-----------------------------------------------
                0.00    0.00       1/1           boost::weak_ptr<EventLoop>& boost::weak_ptr<EventLoop>::operator=<EventLoop>(boost::shared_ptr<EventLoop> const&) [468]
[461]    0.0    0.00    0.00       1         boost::detail::weak_count::operator=(boost::detail::shared_count const&) [461]
                0.00    0.00       1/11          boost::detail::sp_counted_base::weak_add_ref() [327]
-----------------------------------------------
                0.00    0.00       1/1           void boost::detail::sp_pointer_construct<EventFactory, echoFactory>(boost::shared_ptr<EventFactory>*, echoFactory*, boost::detail::shared_count&) [464]
[462]    0.0    0.00    0.00       1         boost::detail::shared_count::shared_count<echoFactory>(echoFactory*) [462]
                0.00    0.00       1/1           boost::detail::sp_counted_impl_p<echoFactory>::sp_counted_impl_p(echoFactory*) [463]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::shared_count::shared_count<echoFactory>(echoFactory*) [462]
[463]    0.0    0.00    0.00       1         boost::detail::sp_counted_impl_p<echoFactory>::sp_counted_impl_p(echoFactory*) [463]
                0.00    0.00       1/5267        boost::detail::sp_counted_base::sp_counted_base() [82]
-----------------------------------------------
                0.00    0.00       1/1           boost::shared_ptr<EventFactory>::shared_ptr<echoFactory>(echoFactory*) [444]
[464]    0.0    0.00    0.00       1         void boost::detail::sp_pointer_construct<EventFactory, echoFactory>(boost::shared_ptr<EventFactory>*, echoFactory*, boost::detail::shared_count&) [464]
                0.00    0.00       1/1           boost::detail::shared_count::shared_count<echoFactory>(echoFactory*) [462]
                0.00    0.00       1/9270        boost::detail::shared_count::swap(boost::detail::shared_count&) [51]
                0.00    0.00       1/22327       boost::detail::shared_count::~shared_count() [18]
                0.00    0.00       1/5265        boost::detail::sp_enable_shared_from_this(...) [83]
-----------------------------------------------
                0.00    0.00       1/1           boost::shared_ptr<EventSourceBase>::shared_ptr<Epoll>(Epoll*) [446]
[465]    0.0    0.00    0.00       1         void boost::detail::sp_pointer_construct<EventSourceBase, Epoll>(boost::shared_ptr<EventSourceBase>*, Epoll*, boost::detail::shared_count&) [465]
                0.00    0.00       1/2           boost::detail::shared_count::shared_count<Epoll>(Epoll*) [365]
                0.00    0.00       1/9270        boost::detail::shared_count::swap(boost::detail::shared_count&) [51]
                0.00    0.00       1/22327       boost::detail::shared_count::~shared_count() [18]
                0.00    0.00       1/5265        boost::detail::sp_enable_shared_from_this(...) [83]
-----------------------------------------------
                0.00    0.00       1/1           boost::shared_ptr<EventTargetBase>::shared_ptr<Epoll>(Epoll*) [447]
[466]    0.0    0.00    0.00       1         void boost::detail::sp_pointer_construct<EventTargetBase, Epoll>(boost::shared_ptr<EventTargetBase>*, Epoll*, boost::detail::shared_count&) [466]
                0.00    0.00       1/2           boost::detail::shared_count::shared_count<Epoll>(Epoll*) [365]
                0.00    0.00       1/9270        boost::detail::shared_count::swap(boost::detail::shared_count&) [51]
                0.00    0.00       1/22327       boost::detail::shared_count::~shared_count() [18]
                0.00    0.00       1/5265        boost::detail::sp_enable_shared_from_this(...) [83]
-----------------------------------------------
                0.00    0.00       1/1           boost::enable_shared_from_this<EventLoop>::enable_shared_from_this() [450]
[467]    0.0    0.00    0.00       1         boost::weak_ptr<EventLoop>::weak_ptr() [467]
                0.00    0.00       1/1           boost::detail::weak_count::weak_count() [460]
-----------------------------------------------
                0.00    0.00       1/1           void boost::enable_shared_from_this<EventLoop>::_internal_accept_owner<EventLoop, EventLoop>(boost::shared_ptr<EventLoop> const*, EventLoop*) const [390]
[468]    0.0    0.00    0.00       1         boost::weak_ptr<EventLoop>& boost::weak_ptr<EventLoop>::operator=<EventLoop>(boost::shared_ptr<EventLoop> const&) [468]
                0.00    0.00       1/5           void boost::detail::sp_assert_convertible<EventLoop, EventLoop>() [342]
                0.00    0.00       1/1           boost::detail::weak_count::operator=(boost::detail::shared_count const&) [461]
-----------------------------------------------
                0.00    0.00       1/1           EventLoop::EventLoop() [475]
[469]    0.0    0.00    0.00       1         CMutex::CMutex() [469]
-----------------------------------------------
                0.00    0.00       1/1           EventLoop::loop() [474]
[470]    0.0    0.00    0.00       1         EventLoop::AssertInLoopThread() [470]
                0.00    0.00       1/1           EventLoop::isInLoopThread() const [496]
-----------------------------------------------
                0.00    0.00       1/1           main [5]
[471]    0.0    0.00    0.00       1         EventLoop::reg(boost::shared_ptr<EventSourceBase>&) [471]
                0.00    0.00       1/2007        AutoMutex::AutoMutex(CMutex) [152]
                0.00    0.00       1/4014        CMutex::~CMutex() [106]
                0.00    0.00       1/1           std::vector<boost::shared_ptr<EventSourceBase>, std::allocator<boost::shared_ptr<EventSourceBase> > >::push_back(boost::shared_ptr<EventSourceBase> const&) [545]
                0.00    0.00       1/2007        AutoMutex::~AutoMutex() [153]
-----------------------------------------------
                0.00    0.00       1/1           main [5]
[472]    0.0    0.00    0.00       1         EventLoop::reg(std::string, boost::shared_ptr<EventFactory>) [472]
                0.00    0.00       1/2007        AutoMutex::AutoMutex(CMutex) [152]
                0.00    0.00       1/4014        CMutex::~CMutex() [106]
                0.00    0.00       1/1           std::pair<std::string, boost::shared_ptr<EventFactory> >::pair(std::string const&, boost::shared_ptr<EventFactory> const&) [535]
                0.00    0.00       1/1           std::pair<std::string const, boost::shared_ptr<EventFactory> >::pair<std::string, boost::shared_ptr<EventFactory> >(std::pair<std::string, boost::shared_ptr<EventFactory> > const&) [530]
                0.00    0.00       1/1           std::map<std::string, boost::shared_ptr<EventFactory>, std::less<std::string>, std::allocator<std::pair<std::string const, boost::shared_ptr<EventFactory> > > >::insert(std::pair<std::string const, boost::shared_ptr<EventFactory> > const&) [523]
                0.00    0.00       1/1           std::pair<std::string const, boost::shared_ptr<EventFactory> >::~pair() [531]
                0.00    0.00       1/1           std::pair<std::string, boost::shared_ptr<EventFactory> >::~pair() [536]
                0.00    0.00       1/2007        AutoMutex::~AutoMutex() [153]
-----------------------------------------------
                0.00    0.00       1/1           main [5]
[473]    0.0    0.00    0.00       1         EventLoop::reg(std::string, boost::shared_ptr<EventTargetBase>&) [473]
                0.00    0.00       1/2007        AutoMutex::AutoMutex(CMutex) [152]
                0.00    0.00       1/4014        CMutex::~CMutex() [106]
                0.00    0.00       1/1           std::pair<std::string, boost::shared_ptr<EventTargetBase> >::pair(std::string const&, boost::shared_ptr<EventTargetBase> const&) [537]
                0.00    0.00       1/1           std::pair<std::string const, boost::shared_ptr<EventTargetBase> >::pair<std::string, boost::shared_ptr<EventTargetBase> >(std::pair<std::string, boost::shared_ptr<EventTargetBase> > const&) [533]
                0.00    0.00       1/1           std::map<std::string, boost::shared_ptr<EventTargetBase>, std::less<std::string>, std::allocator<std::pair<std::string const, boost::shared_ptr<EventTargetBase> > > >::insert(std::pair<std::string const, boost::shared_ptr<EventTargetBase> > const&) [525]
                0.00    0.00       1/1           std::pair<std::string const, boost::shared_ptr<EventTargetBase> >::~pair() [534]
                0.00    0.00       1/1           std::pair<std::string, boost::shared_ptr<EventTargetBase> >::~pair() [538]
                0.00    0.00       1/2007        AutoMutex::~AutoMutex() [153]
-----------------------------------------------
                0.00    0.00       1/1           main [5]
[474]    0.0    0.00    0.00       1         EventLoop::loop() [474]
                0.00    0.00    9108/9112        std::vector<boost::shared_ptr<EventSourceBase>, std::allocator<boost::shared_ptr<EventSourceBase> > >::size() const [52]
                0.00    0.00    6555/6563        std::vector<boost::shared_ptr<Event>, std::allocator<boost::shared_ptr<Event> > >::size() const [72]
                0.00    0.00    4554/4554        std::vector<boost::shared_ptr<Event>, std::allocator<boost::shared_ptr<Event> > >::clear() [101]
                0.00    0.00    4554/4554        std::vector<boost::shared_ptr<Event>, std::allocator<boost::shared_ptr<Event> > >::swap(std::vector<boost::shared_ptr<Event>, std::allocator<boost::shared_ptr<Event> > >&) [100]
                0.00    0.00    4554/4554        std::vector<boost::shared_ptr<EventSourceBase>, std::allocator<boost::shared_ptr<EventSourceBase> > >::operator[](unsigned int) [98]
                0.00    0.00    4554/4554        boost::shared_ptr<EventSourceBase>::operator->() const [94]
                0.00    0.00    4554/4554        Epoll::GetEvents(std::vector<boost::shared_ptr<Event>, std::allocator<boost::shared_ptr<Event> > >&) [92]
                0.00    0.00    4554/4554        std::_Rb_tree_iterator<std::pair<std::string const, EventFunc> >::_Rb_tree_iterator() [97]
                0.00    0.00    4004/4004        std::vector<boost::shared_ptr<Event>, std::allocator<boost::shared_ptr<Event> > >::operator[](unsigned int) [110]
                0.00    0.00    4004/4004        std::_Rb_tree_iterator<std::pair<std::string const, EventFunc> >::operator->() const [109]
                0.00    0.00    2002/4003        boost::shared_ptr<Event>::operator->() const [114]
                0.00    0.00    2002/4003        Event::getName() const [113]
                0.00    0.00    2002/2004        std::map<std::string, EventFunc, std::less<std::string>, std::allocator<std::pair<std::string const, EventFunc> > >::find(std::string const&) [159]
                0.00    0.00    2002/2004        std::map<std::string, EventFunc, std::less<std::string>, std::allocator<std::pair<std::string const, EventFunc> > >::end() [158]
                0.00    0.00    2002/2002        std::_Rb_tree_iterator<std::pair<std::string const, EventFunc> >::operator!=(std::_Rb_tree_iterator<std::pair<std::string const, EventFunc> > const&) const [183]
                0.00    0.00    2002/2002        EventFunc::setEvent(boost::shared_ptr<Event>&) [176]
                0.00    0.00    2002/2002        EventFunc::doWork() [175]
                0.00    0.00       1/1           EventLoop::AssertInLoopThread() [470]
                0.00    0.00       1/2           std::vector<boost::shared_ptr<Event>, std::allocator<boost::shared_ptr<Event> > >::vector() [420]
-----------------------------------------------
                0.00    0.00       1/1           main [5]
[475]    0.0    0.00    0.00       1         EventLoop::EventLoop() [475]
                0.00    0.00       1/1           boost::enable_shared_from_this<EventLoop>::enable_shared_from_this() [450]
                0.00    0.00       1/1           boost::noncopyable_::noncopyable::noncopyable() [449]
                0.00    0.00       1/1           CMutex::CMutex() [469]
                0.00    0.00       1/1           std::vector<EventFunc, std::allocator<EventFunc> >::vector() [541]
                0.00    0.00       1/2           std::vector<boost::shared_ptr<Event>, std::allocator<boost::shared_ptr<Event> > >::vector() [420]
                0.00    0.00       1/1           std::vector<boost::shared_ptr<EventSourceBase>, std::allocator<boost::shared_ptr<EventSourceBase> > >::vector() [546]
                0.00    0.00       1/1           std::map<std::string, boost::shared_ptr<EventTargetBase>, std::less<std::string>, std::allocator<std::pair<std::string const, boost::shared_ptr<EventTargetBase> > > >::map() [526]
                0.00    0.00       1/1           std::map<std::string, boost::shared_ptr<EventFactory>, std::less<std::string>, std::allocator<std::pair<std::string const, boost::shared_ptr<EventFactory> > > >::map() [524]
                0.00    0.00       1/1           std::map<std::string, EventFunc, std::less<std::string>, std::allocator<std::pair<std::string const, EventFunc> > >::map() [522]
                0.00    0.00       1/1           std::map<std::string, boost::shared_ptr<ProtocolFactory>, std::less<std::string>, std::allocator<std::pair<std::string const, boost::shared_ptr<ProtocolFactory> > > >::map() [527]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<EventFunc>::allocator() [504]
[476]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<EventFunc>::new_allocator() [476]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<boost::shared_ptr<EventSourceBase>, std::allocator<boost::shared_ptr<EventSourceBase> > >::_M_allocate(unsigned int) [518]
[477]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<boost::shared_ptr<EventSourceBase> >::allocate(unsigned int, void const*) [477]
                0.00    0.00       1/3           __gnu_cxx::new_allocator<boost::shared_ptr<EventSourceBase> >::max_size() const [353]
-----------------------------------------------
                0.00    0.00       1/1           void __gnu_cxx::__alloc_traits<std::allocator<boost::shared_ptr<EventSourceBase> > >::construct<boost::shared_ptr<EventSourceBase> >(std::allocator<boost::shared_ptr<EventSourceBase> >&, boost::shared_ptr<EventSourceBase>*, boost::shared_ptr<EventSourceBase> const&) [493]
[478]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<boost::shared_ptr<EventSourceBase> >::construct(boost::shared_ptr<EventSourceBase>*, boost::shared_ptr<EventSourceBase> const&) [478]
                0.00    0.00       1/127269      operator new(unsigned int, void*) [7]
                0.00    0.00       1/1           boost::shared_ptr<EventSourceBase>::shared_ptr(boost::shared_ptr<EventSourceBase> const&) [445]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<boost::shared_ptr<EventSourceBase> >::allocator() [505]
[479]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<boost::shared_ptr<EventSourceBase> >::new_allocator() [479]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<std::string const, EventFunc> > >::allocator() [506]
[480]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, EventFunc> > >::new_allocator() [480]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::string, std::pair<std::string const, boost::shared_ptr<EventFactory> >, std::_Select1st<std::pair<std::string const, boost::shared_ptr<EventFactory> > >, std::less<std::string>, std::allocator<std::pair<std::string const, boost::shared_ptr<EventFactory> > > >::_M_get_node() [552]
[481]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, boost::shared_ptr<EventFactory> > > >::allocate(unsigned int, void const*) [481]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, boost::shared_ptr<EventFactory> > > >::max_size() const [497]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<std::string const, boost::shared_ptr<EventFactory> > > >::allocator() [507]
[482]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, boost::shared_ptr<EventFactory> > > >::new_allocator() [482]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::string, std::pair<std::string const, boost::shared_ptr<EventTargetBase> >, std::_Select1st<std::pair<std::string const, boost::shared_ptr<EventTargetBase> > >, std::less<std::string>, std::allocator<std::pair<std::string const, boost::shared_ptr<EventTargetBase> > > >::_M_get_node() [561]
[483]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, boost::shared_ptr<EventTargetBase> > > >::allocate(unsigned int, void const*) [483]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, boost::shared_ptr<EventTargetBase> > > >::max_size() const [498]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<std::string const, boost::shared_ptr<EventTargetBase> > > >::allocator() [508]
[484]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, boost::shared_ptr<EventTargetBase> > > >::new_allocator() [484]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<std::string const, boost::shared_ptr<ProtocolFactory> > > >::allocator() [509]
[485]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, boost::shared_ptr<ProtocolFactory> > > >::new_allocator() [485]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<int const, boost::shared_ptr<TcpConnection> > > >::allocator() [510]
[486]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, boost::shared_ptr<TcpConnection> > > >::new_allocator() [486]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::string, std::pair<std::string const, boost::shared_ptr<EventFactory> >, std::_Select1st<std::pair<std::string const, boost::shared_ptr<EventFactory> > >, std::less<std::string>, std::allocator<std::pair<std::string const, boost::shared_ptr<EventFactory> > > >::_M_create_node(std::pair<std::string const, boost::shared_ptr<EventFactory> > const&) [555]
[487]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::pair<std::string const, boost::shared_ptr<EventFactory> > >::construct(std::pair<std::string const, boost::shared_ptr<EventFactory> >*, std::pair<std::string const, boost::shared_ptr<EventFactory> > const&) [487]
                0.00    0.00       1/127269      operator new(unsigned int, void*) [7]
                0.00    0.00       1/1           std::pair<std::string const, boost::shared_ptr<EventFactory> >::pair(std::pair<std::string const, boost::shared_ptr<EventFactory> > const&) [529]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::pair<std::string const, boost::shared_ptr<EventFactory> > >::allocator<std::_Rb_tree_node<std::pair<std::string const, boost::shared_ptr<EventFactory> > > >(std::allocator<std::_Rb_tree_node<std::pair<std::string const, boost::shared_ptr<EventFactory> > > > const&) [511]
[488]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::pair<std::string const, boost::shared_ptr<EventFactory> > >::new_allocator() [488]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::pair<std::string const, boost::shared_ptr<EventFactory> > >::~allocator() [512]
[489]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::pair<std::string const, boost::shared_ptr<EventFactory> > >::~new_allocator() [489]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::string, std::pair<std::string const, boost::shared_ptr<EventTargetBase> >, std::_Select1st<std::pair<std::string const, boost::shared_ptr<EventTargetBase> > >, std::less<std::string>, std::allocator<std::pair<std::string const, boost::shared_ptr<EventTargetBase> > > >::_M_create_node(std::pair<std::string const, boost::shared_ptr<EventTargetBase> > const&) [564]
[490]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::pair<std::string const, boost::shared_ptr<EventTargetBase> > >::construct(std::pair<std::string const, boost::shared_ptr<EventTargetBase> >*, std::pair<std::string const, boost::shared_ptr<EventTargetBase> > const&) [490]
                0.00    0.00       1/127269      operator new(unsigned int, void*) [7]
                0.00    0.00       1/1           std::pair<std::string const, boost::shared_ptr<EventTargetBase> >::pair(std::pair<std::string const, boost::shared_ptr<EventTargetBase> > const&) [532]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::pair<std::string const, boost::shared_ptr<EventTargetBase> > >::allocator<std::_Rb_tree_node<std::pair<std::string const, boost::shared_ptr<EventTargetBase> > > >(std::allocator<std::_Rb_tree_node<std::pair<std::string const, boost::shared_ptr<EventTargetBase> > > > const&) [513]
[491]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::pair<std::string const, boost::shared_ptr<EventTargetBase> > >::new_allocator() [491]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::pair<std::string const, boost::shared_ptr<EventTargetBase> > >::~allocator() [514]
[492]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::pair<std::string const, boost::shared_ptr<EventTargetBase> > >::~new_allocator() [492]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<boost::shared_ptr<EventSourceBase>, std::allocator<boost::shared_ptr<EventSourceBase> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<boost::shared_ptr<EventSourceBase>*, std::vector<boost::shared_ptr<EventSourceBase>, std::allocator<boost::shared_ptr<EventSourceBase> > > >, boost::shared_ptr<EventSourceBase> const&) [542]
[493]    0.0    0.00    0.00       1         void __gnu_cxx::__alloc_traits<std::allocator<boost::shared_ptr<EventSourceBase> > >::construct<boost::shared_ptr<EventSourceBase> >(std::allocator<boost::shared_ptr<EventSourceBase> >&, boost::shared_ptr<EventSourceBase>*, boost::shared_ptr<EventSourceBase> const&) [493]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<boost::shared_ptr<EventSourceBase> >::construct(boost::shared_ptr<EventSourceBase>*, boost::shared_ptr<EventSourceBase> const&) [478]
-----------------------------------------------
